Column1,created_at,id,Topics,Sentiment,full_text,source,user,retweet_count,lang
856,2021/11/25 22:31,1.46407E+18,,,‘We pray for them’: Biden pays tribute to Covid victims in Thanksgiving message - The Guardian https://t.co/7laqgzitp4,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","{'id': 137271569, 'id_str': '137271569', 'name': 'Sean Turner💛 Wear a mask!', 'screen_name': 'allareblessed', 'location': 'Texas, USA', 'description': 'I’m the quiet neighbor with the big freezer. deaf lady that bought a deaf French bulldog. Proud loud Resister! Vote Blue No matter who.FormerRN # No Lists BLM', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 24119, 'friends_count': 24442, 'listed_count': 29, 'created_at': 'Mon Apr 26 08:55:31 +0000 2010', 'favourites_count': 88665, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 77772, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1244304080849326080/s-F95cfp_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1244304080849326080/s-F95cfp_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/137271569/1637262975', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",2,en
857,2021/11/25 22:31,1.46407E+18,,,"Since the start of the pandemic, 798,551 Americans have died from #COVID19 (15.4% of all deaths worldwide). That is about the same as 42,029 Garrison train crashs which killed 19 people in 1897: https://t.co/5D7EsDcX17","<a href=""https://hackernoon.com"" rel=""nofollow"">HN_Comments</a>","{'id': 908781126495305728, 'id_str': '908781126495305728', 'name': 'COVID Scale', 'screen_name': 'COVID_Scale', 'location': 'Earth', 'description': ""A bot designed to put the #COVID19 pandemic's effect on the United States into historical perspective. Stats from @Worldometers"", 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1467, 'friends_count': 3, 'listed_count': 13, 'created_at': 'Fri Sep 15 19:54:39 +0000 2017', 'favourites_count': 8, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 28241, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1248457106346278913/azS5Dp5h_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1248457106346278913/azS5Dp5h_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/908781126495305728/1586530042', 'profile_link_color': '29FD2F', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
860,2021/11/25 22:31,1.46407E+18,,,7 Day US Covid Deaths by County  For SC   2021-11-22:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid https://t.co/oDPNC4yelO,"<a href=""http://www.suttersmillcapital.com"" rel=""nofollow"">smcapplication</a>","{'id': 3219670842, 'id_str': '3219670842', 'name': 'Nathan Joyner', 'screen_name': 'njoyflyfishing', 'location': 'Los Angeles, CA', 'description': 'Global Venture Captial and Private Equity/Business Development Professional', 'url': 'http://t.co/cZnh7Z47sh', 'entities': {'url': {'urls': [{'url': 'http://t.co/cZnh7Z47sh', 'expanded_url': 'http://www.suttersmillcapital.com', 'display_url': 'suttersmillcapital.com', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 23, 'friends_count': 6, 'listed_count': 0, 'created_at': 'Mon May 18 20:52:29 +0000 2015', 'favourites_count': 619, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 91108, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_link_color': '4A913C', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': True, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",2,en
861,2021/11/25 22:31,1.46407E+18,Measure and management ,neu,I have a news story idea. How about talking to teens about the impacts of vaccine mandates on their mental health and their friendships? Maybe you can air it during the @Bell_LetsTalk campaign in Jan. @ColinDMello @CityNewsTO @CBCToronto @TDSB_MHWB,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","{'id': 1437818016104865801, 'id_str': '1437818016104865801', 'name': 'TOMom❤️3Boys', 'screen_name': '2022mother', 'location': 'Toronto ', 'description': 'teacher. child advocate. healthy living. ☕lover. cooking.\n☀️outdoors.  ⚾️ & 🏒family.🥱covid. 🙏freedom\n\n#NoVaccinePassports \n\n#LeaveOurKidsAlone', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 130, 'friends_count': 351, 'listed_count': 0, 'created_at': 'Tue Sep 14 16:38:28 +0000 2021', 'favourites_count': 1491, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 908, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1452467943015686149/P2zHgSS0_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1452467943015686149/P2zHgSS0_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1437818016104865801/1635130318', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
862,2021/11/25 22:31,1.46407E+18,Covid variant,neu,"Even Delta was, and continues to be, monstrously difficult for the remaining few Zero COVID places in Greater China. I wonder if a new more-infectious variant would finally crack it. https://t.co/Imk03ksQyd","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","{'id': 103504694, 'id_str': '103504694', 'name': 'Bryan Cheong', 'screen_name': 'bryancsk', 'location': 'San Francisco', 'description': 'Singaporean in San Francisco. Proponent of pro-technology humanity. He.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1266, 'friends_count': 1196, 'listed_count': 8, 'created_at': 'Sun Jan 10 06:56:31 +0000 2010', 'favourites_count': 110214, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 47336, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '8B542B', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1557654454/215751_10150153957154890_763854889_6314635_4525914_n__1__normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1557654454/215751_10150153957154890_763854889_6314635_4525914_n__1__normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/103504694/1356359734', 'profile_link_color': '9D582E', 'profile_sidebar_border_color': 'D9B17E', 'profile_sidebar_fill_color': 'EADEAA', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
863,2021/11/25 22:31,1.46407E+18,Vaccine efficacy,neu,How Covid vaccine for kids will help prevent dangerous new variants https://t.co/4allqGOZWG,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","{'id': 26785949, 'id_str': '26785949', 'name': 'Deanna Woods', 'screen_name': 'deannawds', 'location': 'Oregon', 'description': 'Lover of people, books, art, music, nature, giving to others, adventures, learning, a loving God,  helping to make the world better; and union member.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 194, 'friends_count': 244, 'listed_count': 22, 'created_at': 'Thu Mar 26 16:28:33 +0000 2009', 'favourites_count': 3131, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 65783, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/796102390143401985/pRvSXaEy_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/796102390143401985/pRvSXaEy_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
866,2021/11/25 22:31,1.46407E+18,,,"2018, 2019, 2021…(2020 was a no go pre vaccine)

14 yr old little brother @Vincent_T_3 is now big brother next to 27 year old Dylan https://t.co/we25yEhzaq","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","{'id': 4720528217, 'id_str': '4720528217', 'name': 'Lenny Leonard', 'screen_name': 'WWNLennyLeonard', 'location': 'Safety Harbor, FL', 'description': 'The Crash Davis of Indy Wrestling Announcers. Called more live PPVs solo than anyone in history. Evolve, ROH, DG, FIP, SHIMMER, SHINE, GCW (he/him)', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 3217, 'friends_count': 958, 'listed_count': 28, 'created_at': 'Wed Jan 06 02:31:43 +0000 2016', 'favourites_count': 41230, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 526, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1272704455243444225/ARtPQdcs_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1272704455243444225/ARtPQdcs_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4720528217/1592271363', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
868,2021/11/25 22:31,1.46407E+18,,,"Yen rallies, rand sinks as new COVID variant spurs flight to safety https://t.co/Lbwiz1WuCZ","<a href=""https://www.zaqs.org/business/"" rel=""nofollow"">ZAQS Business</a>","{'id': 962725727950049281, 'id_str': '962725727950049281', 'name': 'Business News', 'screen_name': 'ZAQSBusiness', 'location': 'Boston, MA', 'description': 'Tweeting the latest business news from https://t.co/xndZ4csxPb', 'url': 'https://t.co/xndZ4csxPb', 'entities': {'url': {'urls': [{'url': 'https://t.co/xndZ4csxPb', 'expanded_url': 'https://www.zaqs.org/business', 'display_url': 'zaqs.org/business', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/xndZ4csxPb', 'expanded_url': 'https://www.zaqs.org/business', 'display_url': 'zaqs.org/business', 'indices': [39, 62]}]}}, 'protected': False, 'followers_count': 896, 'friends_count': 787, 'listed_count': 1, 'created_at': 'Sun Feb 11 16:31:14 +0000 2018', 'favourites_count': 76, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 63316, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/967621749708902403/JmUR9om2_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/967621749708902403/JmUR9om2_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/962725727950049281/1519534183', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
869,2021/11/25 22:31,1.46407E+18,,,"Surprise, Surprise, Surprise. 2 + 2 = 5 and We will stay here until you Understand it DOES!

‘Bad omens’: Optimism over Israel’s child vaccine marred by COVID spike — expert | The Times of Israel https://t.co/vPqs8jvxdU","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","{'id': 1347444070365458433, 'id_str': '1347444070365458433', 'name': 'PremiereEcommerce', 'screen_name': 'BryanFavata', 'location': 'Florida, USA', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 616, 'friends_count': 2736, 'listed_count': 7, 'created_at': 'Fri Jan 08 07:24:49 +0000 2021', 'favourites_count': 16800, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 26805, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1347449316735148033/q86GJWQP_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1347449316735148033/q86GJWQP_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
871,2021/11/25 22:31,1.46407E+18,,,There's no covid in the metaverse,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","{'id': 251297339, 'id_str': '251297339', 'name': 'Matt', 'screen_name': 'gearsofdutyHS', 'location': 'Calgary', 'description': '35 Year old boomer', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 397, 'friends_count': 1334, 'listed_count': 0, 'created_at': 'Sat Feb 12 21:11:44 +0000 2011', 'favourites_count': 102062, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 5044, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1395963731201298432/LdyVqOI5_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1395963731201298432/LdyVqOI5_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
872,2021/11/25 22:31,1.46407E+18,,,Fully jabbed military covid outbreak in Canada… https://t.co/Mb10Dp2mrO,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","{'id': 112902058, 'id_str': '112902058', 'name': 'InvestmentWatch', 'screen_name': 'InvestWatchBlog', 'location': 'USA', 'description': 'Spreading the truth. Empowering the people. \nFacebook Page: https://t.co/h6aQUOPMM7', 'url': 'http://t.co/ifVqaDurrD', 'entities': {'url': {'urls': [{'url': 'http://t.co/ifVqaDurrD', 'expanded_url': 'http://investmentwatchblog.com', 'display_url': 'investmentwatchblog.com', 'indices': [0, 22]}]}, 'description': {'urls': [{'url': 'https://t.co/h6aQUOPMM7', 'expanded_url': 'https://www.facebook.com/pages/InvestmentWatch/138869856179618', 'display_url': 'facebook.com/pages/Investme…', 'indices': [60, 83]}]}}, 'protected': False, 'followers_count': 3362, 'friends_count': 515, 'listed_count': 191, 'created_at': 'Wed Feb 10 02:24:58 +0000 2010', 'favourites_count': 831, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 368862, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '642D8B', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/603357884009680896/VguTpI5V_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/603357884009680896/VguTpI5V_normal.png', 'profile_link_color': 'FF0000', 'profile_sidebar_border_color': '65B0DA', 'profile_sidebar_fill_color': '7AC3EE', 'profile_text_color': '3D1957', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
874,2021/11/25 22:31,1.46407E+18,,,Great discussion tonight showcasing #Canada's #COVID19 Vaccine Task Force's successful teamwork. Thanks to Dr. Tyrrell for sharing his insights and to @JenCrosby for hosting. We hope the 200+ people who watched live from #UAlberta &amp; beyond learned as much as our #PLLC team did! https://t.co/n6h8tvdlZB,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","{'id': 2898613700, 'id_str': '2898613700', 'name': 'Peter Lougheed Leadership College', 'screen_name': 'lougheedcollege', 'location': 'Edmonton, Alberta, Canada', 'description': 'Where will leadership take YOU? The Peter Lougheed Leadership College at @ualberta is a catalyst for leadership development in #Alberta and beyond. #PLLC', 'url': 'https://t.co/D1f0A2aTHo', 'entities': {'url': {'urls': [{'url': 'https://t.co/D1f0A2aTHo', 'expanded_url': 'http://uab.ca/pllc', 'display_url': 'uab.ca/pllc', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1292, 'friends_count': 395, 'listed_count': 16, 'created_at': 'Thu Nov 13 16:06:20 +0000 2014', 'favourites_count': 1955, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 2342, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1460727203914600450/qvbLWAm8_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1460727203914600450/qvbLWAm8_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2898613700/1632236399', 'profile_link_color': '4A913C', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
875,2021/11/25 22:30,1.46407E+18,Covid variant,neg,"New variant. Resistant to mnra and monoclonal antibodies. The fuxkers fuxking with and releasing human enhanced virus set the stage. Sitting here experiencing the misery of C19 vaxed, becomes apparent this may be culling it's obvious the elite need now.
https://t.co/KLopiDL3RW","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","{'id': 50980657, 'id_str': '50980657', 'name': '2021: We must now become our own heroes.', 'screen_name': 'SamAsIAm', 'location': 'Long Beach, CA', 'description': 'A didactic of widely varied experience who wonders if and when humanity will evolve to become rational and humane. No political system can survive that failing.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 684, 'friends_count': 634, 'listed_count': 56, 'created_at': 'Fri Jun 26 08:42:26 +0000 2009', 'favourites_count': 27661, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 51905, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '1F7687', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/896379997/Oct08Download_327_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/896379997/Oct08Download_327_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/50980657/1600386947', 'profile_link_color': '267568', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
876,2021/11/25 22:30,1.46407E+18,Covid symptoms,neg,"Reports say kids aren't seriously impacted by COVID-19, but, for the past three weeks, a Brownsburg, Indiana, family has experienced an exception. The 6-year-old couldn't believe she was so sick: ""I wore a mask all the time."" @DemieJohnsonTV reports. https://t.co/Wx9ij7D87o","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","{'id': 16285710, 'id_str': '16285710', 'name': 'WISH-TV', 'screen_name': 'WISH_TV', 'location': 'Indianapolis, Indiana', 'description': 'News headlines and information for Indianapolis & Central Indiana.', 'url': 'https://t.co/hiuIrnO9Xh', 'entities': {'url': {'urls': [{'url': 'https://t.co/hiuIrnO9Xh', 'expanded_url': 'http://www.wishtv.com', 'display_url': 'wishtv.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 204508, 'friends_count': 1730, 'listed_count': 1514, 'created_at': 'Sun Sep 14 18:35:22 +0000 2008', 'favourites_count': 934, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 268434, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1251115948649693185/fybs2b8v_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1251115948649693185/fybs2b8v_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/16285710/1634148175', 'profile_link_color': 'E71414', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '9CB5F2', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
877,2021/11/25 22:30,1.46407E+18,,,"South Africa is currently on the lowest level of lockdown measures. One key difference is that while European countries have broadly got vaccination levels to a healthy majority and have moved on to booster shots, only about 35% of South African adults are fully inoculated. https://t.co/PJJXbJaTBv","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","{'id': 118788479, 'id_str': '118788479', 'name': 'Betty C. Jung', 'screen_name': 'bettycjung', 'location': 'United States', 'description': '#PublicHealth #Health #Science #Technology #Culture #COVID19  Providing you with news, information & data you can use, in real time, Betty C. Jung MPH RN MCHES®', 'url': 'https://t.co/si5x7NWvJF', 'entities': {'url': {'urls': [{'url': 'https://t.co/si5x7NWvJF', 'expanded_url': 'https://www.bettycjung.net/', 'display_url': 'bettycjung.net', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 957, 'friends_count': 165, 'listed_count': 394, 'created_at': 'Mon Mar 01 19:12:19 +0000 2010', 'favourites_count': 2702, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 183198, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '59472F', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme19/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme19/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1004778702780141568/f5yR8DAA_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1004778702780141568/f5yR8DAA_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/118788479/1596597421', 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': '000515', 'profile_sidebar_fill_color': '061127', 'profile_text_color': '827972', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
